time stamp,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll
1705282256.9333,0.0508,0.0640,0.0545,0.0385,0.4453,0.0654,0.0627,0.1022,0.0438,0.4437,0.6245,0.6533,0.7486,0.0953,0.0714,0.0615,0.0249,0.2001,0.0913,0.0350,0.0857,0.1574,0.0068,0.0811,0.1675,0.0624,0.1311,0.0477,0.0980,0.1262,0.0977,0.3700,0.0639,0.0000,11.22,-0.8828,1.8653,1.3550
1705282257.0000,0.0555,0.0636,0.0384,0.0429,0.4346,0.0629,0.0557,0.0929,0.0426,0.4665,0.5761,0.6541,0.6897,0.0210,0.0969,0.0433,0.0000,0.2328,0.0000,0.0796,0.0892,0.0853,0.0593,0.1022,0.0873,0.2323,0.1759,0.0510,0.1664,0.0433,0.0679,0.4157,0.1032,0.0000,13.89,17.1527,5.9580,-4.5262
1705282257.0667,0.0636,0.0637,0.0310,0.0317,0.4259,0.0689,0.0572,0.0746,0.0157,0.5007,0.6268,0.5725,0.7328,0.0478,0.0292,0.0809,0.0374,0.2392,0.0348,0.0782,0.0941,0.0932,0.0135,0.0122,0.0823,0.0308,0.1022,0.0000,0.1731,0.0937,0.1309,0.3443,0.1628,0.0000,16.25,-20.7108,-0.2780,-5.5015
1705282257.1333,0.0570,0.0538,0.0284,0.0284,0.4437,0.0703,0.0605,0.0901,0.0609,0.4642,0.6385,0.4212,0.7793,0.0623,0.0401,0.1056,0.0790,0.2377,0.0000,0.0000,0.0742,0.0607,0.0634,0.0599,0.2255,0.0555,0.0308,0.0000,0.1168,0.0928,0.0824,0.3237,0.0167,0.0000,13.78,-0.0684,5.1928,-3.8521
1705282257.2000,0.0545,0.0422,0.0250,0.0265,0.4186,0.0575,0.0779,0.0980,0.0567,0.4858,0.6425,0.4277,0.7667,0.0100,0.0886,0.0527,0.0304,0.2675,0.0530,0.0330,0.0064,0.1487,0.0017,0.0408,0.0749,0.1171,0.1220,0.0210,0.1916,0.1145,0.1158,0.3146,0.0000,0.0000,19.18,13.5023,-6.5368,-0.3097
1705282257.2667,0.0685,0.0391,0.0186,0.0198,0.4045,0.0531,0.0752,0.1151,0.0480,0.4949,0.5919,0.5132,0.7920,0.0170,0.0414,0.0551,0.0778,0.2562,0.0595,0.0021,0.0870,0.2204,0.0419,0.1664,0.1444,0.0672,0.0825,0.0602,0.0700,0.0732,0.1153,0.3229,0.1185,0.0000,19.41,0.9507,5.6034,-2.2647
1705282257.3333,0.0790,0.0485,0.0259,0.0036,0.4098,0.0602,0.0647,0.1184,0.0647,0.4751,0.6341,0.5473,0.7648,0.0219,0.0000,0.1453,0.0000,0.2234,0.0707,0.0710,0.1089,0.1067,0.0714,0.0000,0.1187,0.0790,0.1206,0.0615,0.1551,0.1472,0.1025,0.3892,0.0460,0.0000,19.87,-2.8293,3.1767,8.8366
1705282257.4000,0.0792,0.0476,0.0292,0.0119,0.3966,0.0647,0.0651,0.1294,0.0572,0.4715,0.6210,0.5871,0.7902,0.0202,0.0000,0.0951,0.0812,0.2501,0.0191,0.0280,0.1799,0.0681,0.0119,0.0698,0.0077,0.0414,0.1572,0.0611,0.0828,0.0457,0.1921,0.3234,0.1616,0.0000,17.48,4.4250,-9.8047,-2.5083
1705282257.4667,0.0609,0.0572,0.0411,0.0280,0.4209,0.0574,0.0642,0.1348,0.0581,0.4465,0.6672,0.5847,0.7969,0.0629,0.0785,0.0502,0.0858,0.2354,0.0027,0.0536,0.1397,0.1098,0.1318,0.0221,0.1950,0.0700,0.1786,0.0431,0.2090,0.0836,0.1211,0.3304,0.1380,0.0000,10.02,8.4002,-2.6850,-3.1111
1705282257.5333,0.0810,0.0592,0.0290,0.0198,0.4246,0.0745,0.0543,0.1355,0.0599,0.4373,0.6859,0.6384,0.7510,0.0740,0.0210,0.0034,0.0000,0.1846,0.0021,0.0392,0.1138,0.0000,0.0092,0.0689,0.0423,0.0603,0.1436,0.0000,0.1864,0.0637,0.0456,0.3044,0.1882,0.0000,14.20,17.0068,-6.1512,9.4094
1705282257.6000,0.0672,0.0494,0.0424,0.0240,0.4077,0.0842,0.0396,0.1411,0.0595,0.4510,0.7314,0.6062,0.7592,0.0976,0.0207,0.0505,0.0242,0.1848,0.0438,0.0354,0.0870,0.0495,0.0487,0.0698,0.1121,0.1440,0.0513,0.0311,0.1464,0.1361,0.0945,0.3474,0.0880,0.0000,9.02,-2.0608,3.8432,0.9762
1705282257.6667,0.0758,0.0487,0.0431,0.0357,0.4289,0.0748,0.0603,0.1282,0.0744,0.4181,0.7274,0.5704,0.7982,0.0294,0.0467,0.0000,0.0284,0.2752,0.0541,0.0000,0.0630,0.0752,0.0569,0.1046,0.0808,0.0346,0.0934,0.0435,0.1095,0.0624,0.1314,0.3670,0.1566,0.0000,11.84,12.2201,-9.4985,5.4071
1705282257.7333,0.0705,0.0476,0.0510,0.0340,0.4276,0.0725,0.0589,0.1208,0.0849,0.4193,0.7064,0.5102,0.6668,0.0940,0.0966,0.1048,0.0541,0.2362,0.0061,0.0709,0.1793,0.1534,0.0510,0.0000,0.1004,0.0748,0.1560,0.0488,0.1830,0.1572,0.0649,0.2144,0.0085,0.0000,13.67,9.3137,-4.7791,-0.6201
1705282257.8000,0.0658,0.0510,0.0516,0.0363,0.4634,0.0766,0.0736,0.1389,0.1066,0.3618,0.7038,0.4911,0.7016,0.0635,0.1379,0.0752,0.0523,0.3162,0.0000,0.0761,0.1894,0.1455,0.0738,0.0425,0.0458,0.1452,0.1361,0.0374,0.0818,0.2033,0.0332,0.3443,0.1994,0.0000,15.45,-1.9059,20.0277,4.0444
1705282257.8667,0.0614,0.0548,0.0318,0.0428,0.4589,0.0621,0.0873,0.1336,0.0865,0.3885,0.7846,0.5307,0.6426,0.0789,0.0645,0.1436,0.0825,0.3117,0.0355,0.0286,0.0314,0.0049,0.0000,0.0994,0.0753,0.1230,0.0403,0.0353,0.1254,0.0000,0.1083,0.3488,0.1704,0.0000,14.30,2.5255,1.7738,-7.9104
1705282257.9333,0.0591,0.0588,0.0364,0.0302,0.4280,0.0632,0.1158,0.1343,0.0968,0.3865,0.7724,0.5358,0.6464,0.0000,0.1181,0.0294,0.0850,0.2585,0.0201,0.0646,0.1214,0.1174,0.0552,0.0931,0.0114,0.1641,0.1187,0.0694,0.1806,0.0294,0.0976,0.2968,0.0932,0.0000,19.55,-0.9232,-8.0307,8.8756
1705282258.0000,0.0555,0.0437,0.0273,0.0269,0.4347,0.0576,0.1368,0.1338,0.1035,0.3881,0.7401,0.5601,0.6553,0.0000,0.0591,0.1202,0.0908,0.2867,0.0165,0.0387,0.1321,0.0724,0.0487,0.1129,0.1357,0.0626,0.0207,0.0299,0.1367,0.1097,0.0623,0.4629,0.0593,0.0000,10.97,-9.2045,-4.1929,-4.1093
1705282258.0667,0.0506,0.0584,0.0281,0.0338,0.4228,0.0458,0.1245,0.1258,0.0886,0.4129,0.6975,0.5387,0.6616,0.0136,0.0772,0.0752,0.0387,0.2384,0.0000,0.0490,0.1023,0.0727,0.0372,0.1490,0.1709,0.0994,0.1245,0.0972,0.0953,0.0722,0.1239,0.3489,0.0820,0.0000,14.68,17.6457,-7.8972,7.7485
1705282258.1333,0.0405,0.0441,0.0263,0.0332,0.4668,0.0523,0.1312,0.1219,0.1150,0.3812,0.6662,0.5237,0.6591,0.0917,0.1118,0.0806,0.1171,0.2800,0.0214,0.0475,0.0971,0.1307,0.0702,0.1538,0.0306,0.0307,0.1980,0.0525,0.1924,0.0673,0.0956,0.3870,0.1011,0.0000,15.01,6.7404,14.3982,-1.2652
1705282258.2000,0.0440,0.0326,0.0321,0.0425,0.4905,0.0603,0.1251,0.1247,0.1361,0.3472,0.6503,0.5950,0.6832,0.0351,0.1065,0.0982,0.0407,0.3006,0.0000,0.0093,0.0681,0.0869,0.0241,0.0499,0.0738,0.1065,0.0000,0.0432,0.1093,0.0863,0.1866,0.4777,0.0970,0.0000,17.82,6.7124,-16.1655,0.2891
1705282258.2667,0.0481,0.0336,0.0400,0.0379,0.4668,0.0639,0.1387,0.1199,0.1071,0.3664,0.6489,0.5985,0.6911,0.0485,0.0830,0.0363,0.1200,0.2960,0.0197,0.0229,0.0755,0.1708,0.0979,0.1533,0.0865,0.1547,0.0948,0.0648,0.0334,0.0669,0.0729,0.4388,0.1154,0.0000,13.59,-12.9690,12.4003,-3.0610
1705282258.3333,0.0456,0.0271,0.0351,0.0431,0.4199,0.0669,0.1125,0.1221,0.1016,0.4156,0.6563,0.5449,0.6892,0.0454,0.1167,0.0821,0.0719,0.2755,0.0511,0.0379,0.1056,0.1998,0.0917,0.1573,0.1697,0.0993,0.0722,0.0689,0.0335,0.0954,0.1509,0.3014,0.1467,0.0000,14.73,-5.6414,15.6011,0.5801
1705282258.4000,0.0397,0.0382,0.0294,0.0330,0.4241,0.0749,0.1084,0.1400,0.0847,0.4165,0.6563,0.4492,0.7044,0.0552,0.1510,0.0935,0.0562,0.2368,0.0415,0.0576,0.1262,0.1824,0.0371,0.1578,0.1537,0.1229,0.0865,0.0642,0.1308,0.1188,0.1415,0.3317,0.0760,0.0000,10.69,16.8293,-13.9926,-0.1988
1705282258.4667,0.0367,0.0557,0.0426,0.0178,0.4341,0.0659,0.1019,0.1433,0.0790,0.4139,0.6369,0.4840,0.7016,0.0077,0.0253,0.0299,0.0996,0.2444,0.0090,0.0133,0.0789,0.1298,0.0410,0.0757,0.0232,0.1734,0.0854,0.0060,0.1405,0.0875,0.0183,0.3527,0.0925,0.0000,15.20,-12.4200,0.0579,-7.3041
1705282258.5333,0.0299,0.0396,0.0566,0.0160,0.4476,0.0501,0.1213,0.1327,0.0693,0.4221,0.6820,0.4673,0.6760,0.0000,0.0991,0.0181,0.0890,0.3129,0.0424,0.0466,0.0913,0.1268,0.0032,0.1117,0.0944,0.1986,0.1079,0.0569,0.0571,0.0740,0.0769,0.3511,0.0726,0.0000,7.74,12.9625,2.7151,-0.2330
1705282258.6000,0.0389,0.0335,0.0503,0.0273,0.4055,0.0565,0.1240,0.1282,0.0796,0.4337,0.6055,0.4912,0.6530,0.0000,0.0865,0.0285,0.0697,0.2256,0.0210,0.0454,0.1406,0.0489,0.0290,0.0962,0.1012,0.0201,0.0585,0.1035,0.0180,0.0974,0.0787,0.3558,0.1343,0.0000,14.05,13.4208,-4.6327,3.6909
1705282258.6667,0.0497,0.0307,0.0539,0.0361,0.4051,0.0435,0.1151,0.1509,0.0846,0.4182,0.5318,0.4596,0.6299,0.0860,0.2124,0.0572,0.0416,0.2333,0.0768,0.0331,0.0591,0.0970,0.0000,0.0907,0.0943,0.1050,0.0697,0.0306,0.1938,0.1230,0.1748,0.3343,0.0082,0.0000,15.84,13.1965,4.0930,0.9357
1705282258.7333,0.0304,0.0386,0.0418,0.0407,0.3948,0.0347,0.0801,0.1547,0.0867,0.4584,0.6246,0.4714,0.5596,0.0345,0.0843,0.0362,0.0675,0.2459,0.0163,0.0236,0.0795,0.1235,0.0432,0.0111,0.1796,0.0965,0.1456,0.0847,0.1091,0.0860,0.0307,0.3355,0.0805,0.0000,11.11,-6.6423,-0.9442,-0.4341
1705282258.8000,0.0350,0.0444,0.0428,0.0262,0.4014,0.0120,0.0561,0.1475,0.0708,0.4983,0.5448,0.5008,0.5332,0.0272,0.0484,0.0298,0.0148,0.2298,0.0286,0.0215,0.0674,0.1303,0.0368,0.1717,0.0830,0.1691,0.1160,0.0105,0.0095,0.1288,0.1505,0.2828,0.1568,0.0000,19.19,11.1690,12.7541,0.9861
1705282258.8667,0.0355,0.0567,0.0385,0.0200,0.4321,0.0155,0.0574,0.1585,0.0837,0.4613,0.5281,0.5139,0.4948,0.0000,0.0000,0.0332,0.0038,0.2774,0.0000,0.0298,0.1550,0.0987,0.0111,0.1603,0.1428,0.0974,0.0878,0.0744,0.0940,0.0385,0.0914,0.3162,0.1058,0.0000,12.15,1.9209,-7.9201,-9.9891
1705282258.9333,0.0487,0.0525,0.0470,0.0350,0.4475,0.0091,0.0561,0.1614,0.0963,0.4278,0.5728,0.4797,0.4697,0.0389,0.0000,0.1005,0.0342,0.2778,0.0188,0.0560,0.1076,0.0000,0.0635,0.0828,0.1202,0.0771,0.0705,0.0474,0.0382,0.0766,0.0241,0.4129,0.0922,0.0000,15.30,10.1977,-12.0594,2.4966
1705282259.0000,0.0411,0.0354,0.0494,0.0316,0.4751,0.0125,0.0567,0.1662,0.0791,0.4318,0.5245,0.4969,0.4871,0.0428,0.0810,0.0887,0.0174,0.2990,0.0000,0.0740,0.1295,0.1177,0.0341,0.1020,0.1210,0.1592,0.0743,0.0400,0.1229,0.1629,0.1113,0.4523,0.0033,0.0000,13.98,16.4665,-14.7451,-5.0246
1705282259.0667,0.0412,0.0203,0.0475,0.0314,0.4611,0.0161,0.0693,0.1478,0.0786,0.4520,0.5425,0.4540,0.5113,0.0579,0.0374,0.1139,0.0590,0.2857,0.0402,0.0303,0.1247,0.0218,0.0075,0.1498,0.1687,0.1915,0.1276,0.0158,0.1195,0.1561,0.0239,0.3692,0.0826,0.0000,14.90,17.1444,-4.2526,-4.2412
1705282259.1333,0.0491,0.0379,0.0513,0.0387,0.4572,0.0238,0.0566,0.1623,0.0705,0.4316,0.6044,0.4943,0.5468,0.0464,0.0352,0.0509,0.0328,0.2725,0.0254,0.0596,0.0543,0.1450,0.0038,0.1469,0.1097,0.1122,0.1192,0.0073,0.0724,0.0155,0.2332,0.4087,0.0631,0.0000,15.53,16.1981,14.7295,6.4174
1705282259.2000,0.0328,0.0305,0.0428,0.0384,0.4766,0.0317,0.0851,0.1709,0.0329,0.4350,0.6057,0.4872,0.5714,0.0489,0.0812,0.0115,0.0889,0.2825,0.0094,0.0499,0.1482,0.0522,0.0302,0.1266,0.1353,0.0671,0.1533,0.0518,0.1089,0.1434,0.1180,0.4076,0.1573,0.0000,18.16,5.2551,3.8518,9.1982
1705282259.2667,0.0459,0.0208,0.0462,0.0409,0.4286,0.0446,0.0941,0.1700,0.0481,0.4365,0.6273,0.4686,0.6234,0.0395,0.0729,0.0367,0.1095,0.3033,0.0136,0.0434,0.0641,0.0000,0.0032,0.0947,0.1213,0.0685,0.0443,0.0326,0.1484,0.1345,0.0511,0.2642,0.0402,0.0000,14.85,15.0868,-18.1224,-1.9735
1705282259.3333,0.0363,0.0026,0.0392,0.0390,0.4538,0.0276,0.1097,0.1591,0.0619,0.4425,0.6620,0.4740,0.6221,0.0896,0.0372,0.0576,0.1254,0.2751,0.0051,0.0181,0.1259,0.0740,0.0000,0.0561,0.0670,0.1920,0.1651,0.0225,0.0988,0.1015,0.1472,0.3063,0.0764,0.0000,17.05,9.7430,-1.5635,4.5627
1705282259.4000,0.0594,0.0088,0.0369,0.0374,0.4542,0.0420,0.0911,0.1513,0.0822,0.4220,0.7245,0.4928,0.6447,0.0670,0.0227,0.0000,0.0466,0.2247,0.0175,0.0226,0.0861,0.1480,0.0345,0.0861,0.0432,0.0755,0.1560,0.0438,0.0928,0.0415,0.1464,0.3800,0.1164,0.0000,14.45,14.3275,-11.2977,5.7933
1705282259.4667,0.0558,0.0176,0.0422,0.0310,0.4523,0.0410,0.1026,0.1427,0.0913,0.4141,0.7375,0.5038,0.6691,0.0733,0.1140,0.0732,0.0753,0.2325,0.0611,0.0171,0.0834,0.0565,0.0000,0.1840,0.1196,0.0206,0.0695,0.0820,0.1399,0.0722,0.1362,0.3288,0.1145,1.0000,18.00,4.4944,-0.3277,13.1985
1705282259.5333,0.0352,0.0238,0.0377,0.0355,0.4386,0.0549,0.1281,0.1382,0.1005,0.4045,0.7544,0.4946,0.6632,0.1164,0.1069,0.0781,0.0634,0.2479,0.0546,0.0000,0.0373,0.0963,0.0695,0.1049,0.0801,0.1649,0.0611,0.0599,0.0010,0.0255,0.0816,0.3691,0.1542,0.0000,15.42,2.9237,9.9499,1.0533
1705282259.6000,0.0306,0.0090,0.0224,0.0424,0.4535,0.0360,0.1191,0.1667,0.1229,0.3985,0.7498,0.4819,0.6695,0.0653,0.1529,0.1132,0.0833,0.2537,0.0088,0.0000,0.0505,0.0957,0.0233,0.0715,0.0045,0.0793,0.1019,0.0424,0.1262,0.0768,0.1291,0.3464,0.1080,0.0000,11.89,7.0102,1.3324,0.7571
1705282259.6667,0.0282,0.0019,0.0247,0.0481,0.4510,0.0441,0.1069,0.1610,0.1271,0.4042,0.6679,0.5003,0.6243,0.0502,0.0688,0.0945,0.1010,0.3149,0.0335,0.0071,0.0393,0.0668,0.0009,0.0946,0.0712,0.0902,0.1155,0.0258,0.1660,0.1216,0.0795,0.3421,0.1158,0.0000,18.24,1.3030,-3.6447,4.1542
1705282259.7333,0.0392,0.0000,0.0347,0.0550,0.4464,0.0449,0.1068,0.1664,0.1184,0.3929,0.6290,0.4760,0.6044,0.0383,0.0638,0.0808,0.0733,0.1852,0.0680,0.0066,0.1040,0.0866,0.0591,0.0782,0.0819,0.0000,0.0885,0.1083,0.0912,0.0760,0.1406,0.3726,0.1257,0.0000,14.74,6.1252,-15.3790,9.3245
1705282259.8000,0.0323,0.0000,0.0414,0.0623,0.4638,0.0259,0.1202,0.1547,0.1176,0.3890,0.6515,0.4796,0.6247,0.0413,0.1103,0.0820,0.1044,0.2734,0.0806,0.0055,0.1581,0.1257,0.0000,0.0758,0.0824,0.1605,0.1756,0.0508,0.0000,0.0756,0.2079,0.4389,0.0000,0.0000,14.22,5.7955,-6.4640,4.7220
1705282259.8667,0.0294,0.0115,0.0348,0.0733,0.4863,0.0543,0.1314,0.1599,0.1449,0.3245,0.6165,0.5197,0.5321,0.0724,0.0872,0.1256,0.0795,0.2512,0.0117,0.0000,0.1615,0.0829,0.0072,0.0000,0.1717,0.0596,0.1799,0.0989,0.0806,0.1154,0.1226,0.3980,0.1693,0.0000,18.37,13.2237,-9.4134,-1.2250
1705282259.9333,0.0481,0.0172,0.0327,0.0800,0.5024,0.0520,0.1286,0.1518,0.1171,0.3220,0.6514,0.4870,0.6007,0.0292,0.0953,0.1088,0.0707,0.3109,0.0220,0.0164,0.0644,0.1385,0.0255,0.0475,0.1548,0.0801,0.0631,0.0396,0.1921,0.0790,0.0952,0.4754,0.0820,0.0000,16.14,19.2597,-23.4109,-6.1573
1705282260.0000,0.0392,0.0065,0.0321,0.0768,0.4999,0.0384,0.1128,0.1515,0.1123,0.3582,0.5918,0.5241,0.6451,0.1335,0.1022,0.2146,0.0516,0.2314,0.0170,0.0622,0.0597,0.1340,0.0000,0.1376,0.1465,0.0917,0.0399,0.0075,0.0910,0.0513,0.1119,0.4160,0.0880,0.0000,17.03,4.5535,6.3672,-5.5436
1705282260.0667,0.0280,0.0042,0.0273,0.0852,0.5110,0.0398,0.0952,0.1323,0.1196,0.3744,0.5274,0.4707,0.6178,0.0333,0.0776,0.0667,0.0358,0.3024,0.0000,0.0161,0.1606,0.0596,0.0000,0.1117,0.0745,0.1343,0.0124,0.0107,0.1659,0.1779,0.1903,0.4390,0.1793,0.0000,16.41,8.4316,8.1729,-0.8150
1705282260.1333,0.0465,0.0113,0.0329,0.0870,0.5099,0.0298,0.0737,0.1406,0.0999,0.3810,0.5519,0.4729,0.6340,0.0057,0.1386,0.0705,0.0163,0.2835,0.0017,0.0396,0.1758,0.0979,0.0364,0.0000,0.1290,0.0909,0.0412,0.0762,0.1447,0.1740,0.0057,0.3912,0.0703,0.0000,17.24,2.2124,3.2879,-2.5376
1705282260.2000,0.0501,0.0218,0.0386,0.0798,0.5013,0.0458,0.0963,0.1551,0.0952,0.3496,0.6005,0.3616,0.5976,0.1187,0.1002,0.0300,0.0925,0.2941,0.0103,0.0000,0.2018,0.1151,0.0683,0.1864,0.0697,0.0968,0.1463,0.0434,0.1037,0.1041,0.1885,0.3659,0.0827,0.0000,12.49,-1.9084,4.0336,-7.0338
1705282260.2667,0.0525,0.0104,0.0502,0.0747,0.4748,0.0582,0.0964,0.1618,0.0719,0.3694,0.5910,0.2956,0.5865,0.0341,0.1771,0.0404,0.0568,0.3176,0.0212,0.0745,0.0865,0.0558,0.0399,0.1878,0.0670,0.1395,0.1925,0.0587,0.0613,0.0969,0.0742,0.2681,0.0857,0.0000,19.41,4.7031,0.5001,-5.7199
1705282260.3333,0.0399,0.0182,0.0492,0.0572,0.4797,0.0762,0.1186,0.1554,0.0725,0.3598,0.5950,0.3731,0.5954,0.0813,0.0637,0.0644,0.0493,0.3180,0.0057,0.0018,0.1994,0.0548,0.0000,0.0471,0.1256,0.0609,0.0606,0.0488,0.1217,0.1176,0.0000,0.4865,0.1241,0.0000,14.88,2.4513,10.1623,4.5926
1705282260.4000,0.0342,0.0118,0.0639,0.0463,0.4461,0.0639,0.1252,0.1475,0.1017,0.3757,0.6191,0.3250,0.6082,0.0959,0.1723,0.0268,0.1146,0.2621,0.0004,0.0080,0.1550,0.0972,0.0000,0.1017,0.2077,0.0552,0.0297,0.1072,0.0000,0.0901,0.0943,0.3169,0.1386,0.0000,14.03,-6.2667,9.3175,0.4893
1705282260.4667,0.0357,0.0127,0.0578,0.0352,0.4483,0.0600,0.1255,0.1699,0.0985,0.3738,0.6297,0.3495,0.5826,0.0533,0.0778,0.0476,0.0582,0.2751,0.0000,0.0000,0.0000,0.0878,0.0459,0.1194,0.0850,0.0887,0.0904,0.0722,0.2078,0.1096,0.1720,0.3771,0.0000,0.0000,17.75,8.7290,4.4735,-5.6325
1705282260.5333,0.0360,0.0271,0.0502,0.0482,0.4696,0.0359,0.1044,0.1687,0.0944,0.3793,0.6756,0.3884,0.6346,0.0014,0.1583,0.0585,0.0583,0.2367,0.0418,0.0368,0.0875,0.0839,0.0497,0.0186,0.1130,0.0718,0.0898,0.0856,0.0445,0.0859,0.0612,0.3529,0.1367,0.0000,20.08,23.4439,4.1285,-8.4134
1705282260.6000,0.0527,0.0307,0.0440,0.0467,0.4384,0.0362,0.1064,0.1594,0.0947,0.3945,0.6609,0.4193,0.6770,0.0548,0.0488,0.1503,0.0720,0.2612,0.0355,0.0563,0.0251,0.1117,0.0000,0.0626,0.0577,0.1475,0.1017,0.0695,0.1198,0.0830,0.0683,0.3586,0.1068,0.0000,11.67,11.6475,-12.2514,-1.3671
1705282260.6667,0.0578,0.0244,0.0503,0.0366,0.4411,0.0324,0.1262,0.1614,0.1140,0.3735,0.6417,0.4720,0.6645,0.0074,0.1048,0.1230,0.0506,0.2401,0.0165,0.0455,0.0834,0.0724,0.0151,0.0973,0.0740,0.1235,0.0542,0.0637,0.0829,0.1236,0.1300,0.3398,0.0736,0.0000,11.81,11.0172,-0.2337,2.5293
1705282260.7333,0.0648,0.0361,0.0496,0.0351,0.4647,0.0337,0.1314,0.1740,0.1396,0.3225,0.5918,0.5382,0.6706,0.1018,0.0965,0.1141,0.0442,0.2027,0.0063,0.0544,0.0557,0.1295,0.0703,0.1887,0.1370,0.0888,0.1052,0.0744,0.1546,0.0684,0.1122,0.4073,0.2503,0.0000,15.62,7.5984,7.2792,0.6163
1705282260.8000,0.0435,0.0358,0.0364,0.0287,0.4809,0.0352,0.1415,0.1838,0.1354,0.3273,0.5780,0.5345,0.6985,0.0000,0.0468,0.0797,0.0923,0.2429,0.0000,0.0437,0.1662,0.1336,0.0000,0.1618,0.0607,0.0961,0.0998,0.0328,0.0293,0.0806,0.0900,0.4355,0.0691,0.0000,20.96,4.5019,3.8238,1.8594
1705282260.8667,0.0500,0.0336,0.0297,0.0269,0.4585,0.0433,0.1161,0.1696,0.1227,0.3697,0.6054,0.4528,0.6888,0.0552,0.1779,0.0861,0.0340,0.2915,0.0000,0.0343,0.0748,0.1109,0.0337,0.1892,0.1568,0.0928,0.1106,0.0494,0.0740,0.0905,0.1445,0.3537,0.1530,0.0000,22.00,2.7023,-13.2646,-2.1539
1705282260.9333,0.0553,0.0224,0.0402,0.0324,0.4623,0.0391,0.1211,0.1680,0.1354,0.3542,0.5955,0.3620,0.6551,0.1113,0.1187,0.1280,0.0765,0.2795,0.0504,0.0079,0.0389,0.0000,0.0386,0.0707,0.0475,0.1451,0.1125,0.0452,0.1204,0.0391,0.0303,0.3767,0.2306,0.0000,13.74,14.2096,-10.1288,-8.1354
1705282261.0000,0.0651,0.0182,0.0260,0.0258,0.4678,0.0495,0.1309,0.1522,0.1321,0.3594,0.6006,0.4076,0.6639,0.0283,0.1122,0.1224,0.1156,0.2383,0.0621,0.0281,0.0616,0.1096,0.0631,0.1321,0.0290,0.1548,0.1544,0.0587,0.0873,0.1341,0.0994,0.3489,0.0606,0.0000,14.77,-7.0077,-10.9887,8.0304
1705282261.0667,0.0630,0.0365,0.0368,0.0330,0.4736,0.0578,0.1180,0.1660,0.1282,0.3324,0.6387,0.4238,0.6529,0.0000,0.1461,0.0937,0.0747,0.2859,0.0284,0.0712,0.1329,0.1813,0.0422,0.1396,0.0653,0.1022,0.1354,0.1159,0.0365,0.1144,0.1623,0.2813,0.1257,0.0000,11.95,0.7540,-5.9870,-7.9409
1705282261.1333,0.0483,0.0240,0.0284,0.0300,0.4746,0.0753,0.1161,0.1811,0.1127,0.3457,0.6344,0.5004,0.6453,0.1015,0.0665,0.1504,0.0375,0.3281,0.0409,0.0110,0.1395,0.1053,0.0877,0.0717,0.1671,0.1270,0.1326,0.0233,0.1735,0.0566,0.2500,0.3818,0.1054,0.0000,13.01,-6.4052,-3.7942,7.6308
1705282261.2000,0.0344,0.0308,0.0255,0.0314,0.4842,0.0757,0.1206,0.1859,0.1327,0.3273,0.6082,0.5792,0.6468,0.0498,0.1000,0.1388,0.1074,0.2988,0.0000,0.0155,0.1253,0.0516,0.0181,0.0796,0.1443,0.0800,0.0625,0.0442,0.0543,0.0200,0.1131,0.4549,0.0204,1.0000,13.13,15.7600,-9.1062,-1.6490
1705282261.2667,0.0406,0.0255,0.0274,0.0310,0.4796,0.0785,0.1146,0.1820,0.1089,0.3472,0.6008,0.6136,0.6676,0.0538,0.0712,0.0321,0.1264,0.2869,0.0313,0.0000,0.0000,0.0673,0.0077,0.0960,0.1501,0.1510,0.0440,0.0746,0.0739,0.1991,0.1067,0.3947,0.1341,0.0000,15.18,2.6668,6.8468,0.2526
1705282261.3333,0.0430,0.0262,0.0254,0.0257,0.4718,0.0649,0.1188,0.1764,0.1172,0.3583,0.5664,0.6304,0.6621,0.0417,0.1308,0.0990,0.0467,0.3318,0.0069,0.0369,0.1216,0.0803,0.0334,0.1174,0.1140,0.1556,0.0981,0.0919,0.1426,0.1281,0.1178,0.3515,0.0592,0.0000,16.28,7.8352,-11.9818,2.4326
1705282261.4000,0.0538,0.0167,0.0337,0.0281,0.4776,0.0625,0.1227,0.1762,0.0968,0.3591,0.6286,0.6064,0.6171,0.0000,0.0300,0.1009,0.0069,0.2657,0.0474,0.0835,0.0872,0.0940,0.0169,0.0957,0.1936,0.0950,0.1070,0.1252,0.1356,0.0590,0.0427,0.3807,0.1221,0.0000,10.69,9.1091,-2.1819,0.8112
1705282261.4667,0.0551,0.0123,0.0456,0.0505,0.4732,0.0544,0.1026,0.1788,0.0719,0.3733,0.5777,0.6204,0.5985,0.0722,0.0606,0.0136,0.0361,0.2718,0.0000,0.0367,0.1013,0.2109,0.0810,0.1118,0.1553,0.1350,0.1134,0.0877,0.0935,0.0817,0.1252,0.3780,0.0363,0.0000,15.76,17.9320,0.4947,6.7559
