time stamp,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll
1705297552.1333,0.1109,0.0515,0.0675,0.0779,0.1460,0.1333,0.0881,0.0833,0.2541,0.3925,0.2799,-0.2211,0.7262,0.1158,0.0145,0.1821,0.0160,0.0579,0.0000,0.0569,0.0268,0.2219,0.0894,0.0327,0.0734,0.0864,0.1980,0.0461,0.1055,0.0719,0.0337,0.0950,0.0945,0.0000,19.72,-14.9214,-15.6200,2.5066
1705297552.2000,0.1218,0.0537,0.0593,0.0712,0.1489,0.1490,0.0766,0.0901,0.2709,0.3752,0.2972,-0.1772,0.7571,0.1264,0.0335,0.2218,0.0508,0.1281,0.0644,0.1585,0.0904,0.1159,0.1269,0.1219,0.1816,0.0614,0.1104,0.0371,0.1710,0.0452,0.0729,0.1282,0.1040,0.0000,13.21,13.4501,-12.9428,-6.2777
1705297552.2667,0.1121,0.0668,0.0596,0.0656,0.1526,0.1601,0.0676,0.0798,0.2736,0.3773,0.3185,-0.0608,0.7741,0.0918,0.0000,0.1890,0.1020,0.0768,0.0678,0.0578,0.1644,0.1665,0.0936,0.2012,0.1005,0.1103,0.1287,0.0087,0.1137,0.1017,0.1902,0.1705,0.1260,0.0000,9.38,4.9868,-20.5357,4.7107
1705297552.3333,0.1021,0.0672,0.0537,0.0710,0.1517,0.1659,0.0436,0.0779,0.2829,0.3904,0.3438,-0.0136,0.7696,0.1352,0.0546,0.1867,0.0726,0.0824,0.0123,0.0739,0.0870,0.0605,0.0672,0.0210,0.0329,0.1040,0.0000,0.0690,0.0972,0.0844,0.0060,0.1050,0.1354,0.0000,14.88,4.8387,-6.7503,-0.1547
1705297552.4000,0.1002,0.0709,0.0489,0.0756,0.1449,0.1717,0.0573,0.0827,0.2440,0.4022,0.3798,0.0793,0.7721,0.1017,0.0811,0.2205,0.0375,0.0903,0.0170,0.0590,0.0226,0.0599,0.0852,0.0868,0.1478,0.0621,0.2246,0.0913,0.1139,0.1227,0.1197,0.1213,0.1445,0.0000,17.03,1.2691,6.9018,-1.3877
1705297552.4667,0.0861,0.0818,0.0503,0.0691,0.1422,0.1473,0.0635,0.0942,0.2349,0.4183,0.3249,0.0900,0.7058,0.0384,0.0120,0.1530,0.0904,0.0900,0.0431,0.0316,0.0680,0.1572,0.1118,0.1528,0.1076,0.0869,0.1261,0.0400,0.1089,0.1315,0.0681,0.1227,0.0495,0.0000,16.26,9.8861,5.9231,-3.4082
1705297552.5333,0.0868,0.0915,0.0356,0.0709,0.1439,0.1589,0.0625,0.1016,0.2267,0.4130,0.2728,0.1249,0.7075,0.1141,0.1130,0.0914,0.0206,0.0961,0.0290,0.0852,0.1207,0.0210,0.1120,0.0525,0.1215,0.1480,0.1505,0.0079,0.1283,0.1157,0.0344,0.1531,0.1115,0.0000,18.23,5.4112,-15.0613,4.4579
1705297552.6000,0.0821,0.0954,0.0434,0.0751,0.1474,0.1670,0.0669,0.0974,0.2348,0.3943,0.3450,-0.0180,0.6439,0.1064,0.0881,0.1913,0.0267,0.0661,0.0402,0.0696,0.1337,0.1354,0.1281,0.0932,0.0246,0.1459,0.0222,0.0623,0.1247,0.1010,0.1987,0.0919,0.1058,0.0000,14.68,-1.3166,-13.4106,5.2399
1705297552.6667,0.0854,0.0779,0.0574,0.0717,0.1764,0.1698,0.0729,0.1133,0.2406,0.3608,0.4021,0.0335,0.6108,0.1590,0.0007,0.1750,0.0098,0.0732,0.0457,0.0269,0.1239,0.0932,0.0871,0.1639,0.0978,0.1327,0.1352,0.0429,0.0271,0.1342,0.1405,0.0492,0.1301,0.0000,12.78,3.6240,-3.0618,5.8000
1705297552.7333,0.0923,0.0636,0.0406,0.0761,0.1589,0.1734,0.0703,0.0876,0.2299,0.4044,0.4574,-0.0441,0.6880,0.1997,0.0606,0.1765,0.0039,0.0838,0.0204,0.0167,0.1330,0.1616,0.1163,0.1433,0.0964,0.0847,0.0998,0.0381,0.1050,0.1020,0.0725,0.2262,0.0914,1.0000,13.60,5.3007,-3.7801,-0.1235
1705297552.8000,0.1043,0.0739,0.0359,0.0743,0.1650,0.1648,0.0672,0.0791,0.2551,0.3883,0.4591,-0.0325,0.6744,0.1012,0.0000,0.1243,0.0000,0.0938,0.0402,0.0958,0.1004,0.1262,0.0693,0.0722,0.0833,0.0966,0.1501,0.0000,0.0944,0.1760,0.1138,0.1622,0.0795,0.0000,14.65,2.8326,-11.7742,-1.1851
1705297552.8667,0.1168,0.0746,0.0325,0.0756,0.1136,0.1622,0.0484,0.0641,0.2873,0.4149,0.4774,-0.0687,0.7063,0.1123,0.0342,0.2040,0.0196,0.0795,0.0313,0.0552,0.0999,0.0953,0.1183,0.0790,0.1108,0.0775,0.1007,0.0174,0.0761,0.1030,0.0027,0.1512,0.0575,0.0000,14.12,-1.8583,14.8043,-3.3522
1705297552.9333,0.1323,0.0752,0.0245,0.0921,0.1509,0.1642,0.0665,0.0586,0.2711,0.3787,0.5224,-0.0541,0.6716,0.1362,0.0888,0.2436,0.0592,0.0814,0.0848,0.0148,0.1735,0.1413,0.1257,0.0734,0.0357,0.1379,0.1011,0.0494,0.1620,0.1855,0.1087,0.1567,0.1294,1.0000,19.73,0.2432,8.4420,1.6712
1705297553.0000,0.1559,0.0779,0.0250,0.0862,0.1647,0.1517,0.0755,0.0402,0.2571,0.3795,0.4795,-0.0852,0.6792,0.1317,0.0000,0.2249,0.0440,0.0802,0.0355,0.0335,0.1215,0.1214,0.0825,0.0532,0.0804,0.1026,0.1061,0.0326,0.0780,0.0765,0.0979,0.1263,0.0368,1.0000,14.19,-9.8740,-13.0665,3.3161
1705297553.0667,0.1486,0.0849,0.0222,0.0827,0.1495,0.1603,0.0728,0.0290,0.2672,0.3896,0.3998,-0.0936,0.7138,0.1578,0.1268,0.2057,0.0837,0.0524,0.0520,0.0668,0.1463,0.1362,0.1082,0.0738,0.1375,0.1055,0.0739,0.0361,0.1551,0.0970,0.0560,0.1036,0.0711,0.0000,11.37,-1.9047,-1.4545,-0.9812
1705297553.1333,0.1397,0.0998,0.0339,0.0729,0.1868,0.1459,0.0831,0.0413,0.2342,0.3774,0.3496,-0.1374,0.6987,0.1281,0.0696,0.2114,0.0239,0.0867,0.1192,0.0367,0.1270,0.1119,0.1006,0.1046,0.0204,0.1274,0.1186,0.0198,0.1351,0.0465,0.1802,0.1689,0.0667,0.0000,14.78,-1.3736,-8.0165,6.3941
1705297553.2000,0.1261,0.1134,0.0246,0.0666,0.2096,0.1455,0.0651,0.0490,0.2235,0.3859,0.2971,-0.1238,0.6435,0.0791,0.0531,0.1815,0.0558,0.1268,0.0352,0.1069,0.1504,0.1486,0.1588,0.0925,0.1754,0.1175,0.0660,0.0040,0.0909,0.0782,0.0466,0.2053,0.1048,0.0000,17.49,2.5309,6.7972,-5.9305
1705297553.2667,0.1420,0.1171,0.0393,0.0723,0.1893,0.1623,0.0798,0.0506,0.2632,0.3305,0.3311,-0.0468,0.6817,0.1295,0.0418,0.1757,0.0817,0.1005,0.0507,0.0984,0.0481,0.1277,0.1124,0.1340,0.1295,0.0834,0.0262,0.0415,0.0949,0.0859,0.0805,0.1111,0.1313,0.0000,12.18,-1.8094,-6.8960,7.4082
1705297553.3333,0.1264,0.1123,0.0472,0.0583,0.1822,0.1704,0.0764,0.0830,0.2403,0.3420,0.4266,-0.0409,0.7060,0.1251,0.0254,0.2288,0.0429,0.0940,0.0625,0.0461,0.0781,0.0000,0.1277,0.0543,0.0985,0.1007,0.0985,0.0079,0.0966,0.0824,0.0557,0.0663,0.1170,0.0000,12.28,4.7684,0.8617,3.3061
1705297553.4000,0.1391,0.0989,0.0485,0.0409,0.2042,0.1756,0.0668,0.0747,0.2442,0.3442,0.4317,-0.0755,0.7583,0.2134,0.0582,0.1366,0.0055,0.0945,0.0535,0.0766,0.0553,0.1223,0.0779,0.0901,0.0748,0.1354,0.1395,0.0000,0.1472,0.0963,0.0672,0.1001,0.1075,0.0000,15.57,11.9601,3.0258,3.6271
1705297553.4667,0.1233,0.0994,0.0449,0.0396,0.2265,0.1753,0.0756,0.0663,0.2600,0.3334,0.4543,-0.1584,0.7991,0.0965,0.1059,0.1303,0.0537,0.0959,0.1111,0.0827,0.1670,0.1053,0.0908,0.1757,0.1296,0.0783,0.1130,0.0018,0.1429,0.1114,0.0418,0.1224,0.1133,0.0000,19.48,15.5943,11.3492,5.1213
1705297553.5333,0.1128,0.0908,0.0463,0.0428,0.2657,0.1614,0.0633,0.0710,0.2442,0.3411,0.4472,-0.1391,0.7713,0.1355,0.0598,0.2085,0.0419,0.1453,0.0902,0.0350,0.0000,0.0190,0.0593,0.1207,0.2200,0.0354,0.0958,0.0003,0.0896,0.0369,0.0573,0.2261,0.2087,0.0000,17.01,8.0441,9.7647,3.1592
1705297553.6000,0.0989,0.0907,0.0303,0.0419,0.2903,0.1562,0.0399,0.0890,0.2394,0.3540,0.5111,-0.1386,0.7778,0.1251,0.0775,0.1702,0.0467,0.1773,0.0473,0.0378,0.0764,0.1135,0.0556,0.1445,0.0378,0.0573,0.0674,0.0052,0.0331,0.1044,0.1543,0.2509,0.0392,0.0000,20.13,10.7010,22.1381,3.7986
1705297553.6667,0.1018,0.0920,0.0274,0.0463,0.2713,0.1544,0.0341,0.0914,0.2280,0.3720,0.5978,-0.1636,0.7391,0.1174,0.0000,0.1670,0.0230,0.1354,0.0155,0.0467,0.0320,0.0812,0.0758,0.0473,0.0431,0.1152,0.0942,0.0191,0.1506,0.0745,0.1032,0.1343,0.1882,0.0000,16.81,0.0007,2.9478,4.5458
1705297553.7333,0.1140,0.0924,0.0313,0.0529,0.2722,0.1561,0.0388,0.0903,0.2493,0.3416,0.5068,-0.1932,0.7354,0.1148,0.0651,0.2750,0.0524,0.1688,0.0737,0.0596,0.0787,0.1362,0.1012,0.0698,0.1504,0.1382,0.1192,0.0379,0.1308,0.0000,0.0484,0.2479,0.0870,0.0000,15.46,3.8940,-0.8087,-6.7319
1705297553.8000,0.1277,0.1015,0.0355,0.0514,0.2567,0.1422,0.0357,0.0907,0.2562,0.3414,0.4520,-0.2598,0.7369,0.1077,0.0605,0.1757,0.0000,0.1257,0.0861,0.1223,0.1036,0.1604,0.0881,0.0561,0.1025,0.1245,0.1659,0.0000,0.2130,0.0193,0.1340,0.2167,0.1472,0.0000,15.71,2.7133,-5.9058,3.3048
1705297553.8667,0.1188,0.0871,0.0562,0.0655,0.2476,0.1421,0.0266,0.0764,0.2195,0.3761,0.4726,-0.3058,0.7607,0.0633,0.0000,0.1729,0.0000,0.1294,0.0706,0.0436,0.0897,0.1665,0.1023,0.0703,0.0538,0.1415,0.0803,0.0063,0.1129,0.0943,0.1048,0.2218,0.1197,0.0000,12.42,5.7176,10.4198,11.6612
1705297553.9333,0.1238,0.0957,0.0661,0.0736,0.2058,0.1536,0.0272,0.0846,0.2138,0.3734,0.4565,-0.1902,0.7634,0.0523,0.0000,0.1507,0.0400,0.1409,0.1039,0.0875,0.0952,0.0616,0.1221,0.0817,0.0282,0.0683,0.1359,0.0144,0.0322,0.1800,0.0905,0.1303,0.0636,0.0000,10.76,16.1623,-1.9899,-4.9515
1705297554.0000,0.1097,0.0680,0.0558,0.0631,0.2299,0.1636,0.0334,0.0842,0.2148,0.3866,0.4353,-0.1446,0.7513,0.0868,0.0201,0.1646,0.0320,0.1337,0.0564,0.0642,0.0930,0.1187,0.1286,0.1178,0.1828,0.1318,0.0932,0.0712,0.0732,0.1360,0.0594,0.1698,0.0862,0.0000,13.10,5.3274,-3.7263,6.3999
1705297554.0667,0.1117,0.0906,0.0539,0.0852,0.1961,0.1460,0.0375,0.0646,0.2319,0.3895,0.4246,-0.1188,0.7635,0.0537,0.0733,0.1838,0.0122,0.0793,0.0022,0.0714,0.1827,0.0981,0.0798,0.1194,0.0958,0.1042,0.0683,0.0277,0.1672,0.1299,0.0893,0.2158,0.1513,0.0000,12.69,7.3362,-11.6680,-4.3228
1705297554.1333,0.1272,0.0942,0.0369,0.0782,0.2429,0.1277,0.0403,0.0700,0.2295,0.3718,0.4230,-0.1605,0.7637,0.0532,0.0915,0.2434,0.0680,0.1563,0.0731,0.0409,0.0653,0.1023,0.0276,0.0735,0.0131,0.1283,0.1021,0.0122,0.0854,0.0712,0.0958,0.2632,0.1160,0.0000,12.30,-7.3952,-20.4433,1.8285
1705297554.2000,0.1261,0.0977,0.0300,0.0641,0.2273,0.1330,0.0608,0.0678,0.2043,0.3934,0.3880,-0.1401,0.7055,0.1343,0.0323,0.1388,0.0481,0.1380,0.0548,0.0558,0.0573,0.1156,0.1320,0.2100,0.0606,0.1148,0.0311,0.0843,0.0818,0.1316,0.1319,0.2004,0.0842,1.0000,17.45,2.9503,4.3928,5.3614
1705297554.2667,0.1096,0.0914,0.0399,0.0720,0.2299,0.1524,0.0741,0.0491,0.2136,0.3807,0.3329,-0.1731,0.7389,0.2050,0.0339,0.1498,0.0301,0.1434,0.0178,0.0756,0.0348,0.0355,0.0873,0.0842,0.0668,0.0681,0.1480,0.0229,0.0494,0.1221,0.0998,0.1693,0.1373,0.0000,16.47,10.8837,-8.0340,-3.0172
1705297554.3333,0.1091,0.0884,0.0454,0.0813,0.2580,0.1537,0.0629,0.0459,0.2047,0.3703,0.3697,-0.1605,0.7740,0.1293,0.0583,0.1315,0.0180,0.1422,0.0784,0.0460,0.0670,0.2565,0.0719,0.0517,0.1284,0.1172,0.1315,0.0235,0.0783,0.1591,0.0958,0.2423,0.1646,0.0000,14.11,2.6449,-3.1765,1.3652
1705297554.4000,0.1308,0.0877,0.0516,0.0886,0.2348,0.1396,0.0618,0.0530,0.2282,0.3543,0.3743,-0.2908,0.8008,0.1765,0.0161,0.1462,0.0453,0.1683,0.0248,0.0869,0.1339,0.0578,0.0944,0.1741,0.1547,0.1220,0.0672,0.1008,0.1637,0.1266,0.1704,0.1674,0.0594,0.0000,15.95,2.6911,13.1194,1.1726
1705297554.4667,0.1080,0.0907,0.0548,0.0894,0.2391,0.1491,0.0813,0.0510,0.2457,0.3346,0.2453,-0.2101,0.7976,0.0928,0.0000,0.1969,0.0408,0.1432,0.0595,0.0854,0.1388,0.1569,0.0976,0.0755,0.0298,0.1421,0.1298,0.0736,0.0504,0.0990,0.1012,0.0890,0.1216,0.0000,13.91,7.9399,-4.8396,-2.9961
1705297554.5333,0.0993,0.0963,0.0509,0.0907,0.2431,0.1407,0.0911,0.0564,0.2525,0.3275,0.2769,-0.2431,0.7941,0.1288,0.0423,0.1948,0.1119,0.1300,0.0461,0.0690,0.0378,0.1244,0.0781,0.0641,0.0887,0.0486,0.0867,0.0000,0.0717,0.1258,0.1716,0.1140,0.0424,1.0000,8.89,2.0372,-14.4928,7.7193
1705297554.6000,0.1101,0.0915,0.0564,0.0804,0.2198,0.1395,0.1131,0.0659,0.2534,0.3219,0.3164,-0.2340,0.8277,0.1623,0.0216,0.0790,0.0976,0.1822,0.0622,0.0852,0.0492,0.0254,0.0436,0.0896,0.0000,0.0000,0.0618,0.0672,0.0791,0.0593,0.0896,0.2349,0.0694,0.0000,11.11,15.3976,1.4148,0.8123
1705297554.6667,0.1215,0.0952,0.0567,0.0753,0.2079,0.1532,0.1079,0.0518,0.2630,0.3205,0.3594,-0.1844,0.7752,0.1623,0.0722,0.2360,0.0776,0.0977,0.0905,0.0120,0.1166,0.0826,0.1145,0.1071,0.1046,0.1097,0.1239,0.0384,0.0713,0.1142,0.0647,0.2191,0.1701,0.0000,14.11,7.8219,-1.7985,-1.5787
1705297554.7333,0.1252,0.0783,0.0544,0.0784,0.1932,0.1699,0.1057,0.0445,0.2631,0.3323,0.3571,-0.2060,0.8106,0.1160,0.2012,0.2077,0.0782,0.1321,0.0821,0.0800,0.0046,0.0768,0.0971,0.0635,0.1290,0.0605,0.1036,0.0417,0.1627,0.1541,0.0986,0.2133,0.1146,0.0000,11.73,1.9529,-17.0563,6.9291
1705297554.8000,0.1432,0.0904,0.0574,0.0867,0.1762,0.1739,0.1175,0.0553,0.2777,0.2930,0.3911,-0.1740,0.8096,0.1333,0.0486,0.2456,0.0623,0.1321,0.0862,0.0673,0.1552,0.1301,0.1029,0.1207,0.0892,0.1235,0.1447,0.0557,0.0583,0.1914,0.0848,0.1047,0.1190,0.0000,16.81,-2.3898,-6.9299,6.8696
1705297554.8667,0.1250,0.0798,0.0556,0.0825,0.1912,0.1437,0.1010,0.0582,0.2685,0.3366,0.3654,-0.2045,0.8354,0.1047,0.0486,0.1397,0.0680,0.1221,0.0096,0.0387,0.0773,0.1538,0.0612,0.1222,0.1080,0.1004,0.0715,0.0000,0.1338,0.1564,0.0290,0.1618,0.0633,0.0000,13.79,12.3105,1.5659,-10.2496
1705297554.9333,0.1323,0.0867,0.0543,0.0765,0.1783,0.1580,0.1121,0.0673,0.2696,0.3189,0.3540,-0.2436,0.8315,0.1346,0.0557,0.2847,0.1066,0.1763,0.0674,0.0751,0.1394,0.0170,0.1417,0.1430,0.1854,0.0857,0.0781,0.0704,0.1584,0.1081,0.1541,0.1141,0.0416,0.0000,10.78,3.7686,-7.6429,2.6040
1705297555.0000,0.1399,0.0995,0.0550,0.0957,0.1863,0.1753,0.1151,0.0772,0.2876,0.2611,0.3091,-0.2705,0.8232,0.1112,0.1305,0.2072,0.0617,0.0898,0.0290,0.0926,0.0566,0.1001,0.0660,0.0921,0.0750,0.0988,0.1384,0.1192,0.1839,0.0000,0.0985,0.1577,0.0000,1.0000,15.57,3.4238,-14.0924,6.9586
1705297555.0667,0.1306,0.1014,0.0541,0.0980,0.1632,0.1547,0.1145,0.0730,0.3026,0.2847,0.3031,-0.2828,0.8182,0.1214,0.0442,0.2441,0.0643,0.1439,0.0686,0.0363,0.0772,0.0599,0.0735,0.0000,0.1146,0.0916,0.0187,0.0568,0.1141,0.1064,0.0572,0.1403,0.1159,0.0000,12.68,18.9604,-4.6561,2.4686
1705297555.1333,0.1304,0.0854,0.0585,0.0934,0.1659,0.1526,0.1055,0.0847,0.2980,0.2953,0.2631,-0.3159,0.8442,0.1218,0.0745,0.1485,0.0460,0.0883,0.0570,0.0804,0.1363,0.1279,0.1358,0.1034,0.0000,0.1052,0.0578,0.0465,0.1873,0.0799,0.0734,0.0840,0.1113,0.0000,11.55,3.0315,-7.7981,-3.4060
1705297555.2000,0.1194,0.0759,0.0626,0.0784,0.1304,0.1512,0.0944,0.0880,0.2762,0.3542,0.2885,-0.3281,0.8394,0.1352,0.0850,0.2384,0.0348,0.0852,0.1002,0.0369,0.1048,0.1174,0.0773,0.1259,0.1635,0.0121,0.1045,0.0743,0.0036,0.0255,0.1891,0.1520,0.1313,0.0000,11.84,15.5846,10.6753,-2.3573
1705297555.2667,0.1217,0.0668,0.0743,0.0774,0.1510,0.1322,0.0957,0.0879,0.2593,0.3602,0.3059,-0.2647,0.8210,0.1158,0.1130,0.1717,0.0435,0.0847,0.0442,0.0601,0.1120,0.1600,0.1160,0.1482,0.1141,0.0432,0.0645,0.0394,0.0661,0.1023,0.0735,0.1079,0.0717,0.0000,14.67,2.1206,-6.2013,0.8209
1705297555.3333,0.1226,0.0676,0.0653,0.0556,0.1522,0.1274,0.1246,0.0763,0.2893,0.3515,0.2500,-0.3328,0.8116,0.0000,0.0388,0.2236,0.0760,0.1180,0.0835,0.0615,0.2185,0.0433,0.0276,0.1086,0.1226,0.1155,0.0633,0.0627,0.0064,0.0000,0.1605,0.1241,0.0926,0.0000,13.91,6.9117,-4.7438,0.8078
1705297555.4000,0.0980,0.0688,0.0640,0.0475,0.1427,0.1528,0.1377,0.0954,0.2759,0.3503,0.3184,-0.3186,0.8149,0.0853,0.0229,0.2283,0.0315,0.1040,0.0765,0.0350,0.1513,0.0567,0.0559,0.1094,0.0904,0.0000,0.1250,0.0855,0.1873,0.1454,0.1059,0.1160,0.0861,0.0000,16.21,15.2797,-11.9515,-7.6569
1705297555.4667,0.0964,0.0785,0.0576,0.0462,0.1465,0.1702,0.1139,0.0844,0.2699,0.3619,0.3000,-0.3730,0.7896,0.1086,0.0697,0.1869,0.1255,0.1009,0.0786,0.0729,0.1195,0.0673,0.1512,0.0181,0.1153,0.0000,0.1012,0.0591,0.1159,0.1311,0.1096,0.0725,0.0403,0.0000,13.92,5.5419,3.7737,-2.1212
1705297555.5333,0.0947,0.0881,0.0587,0.0447,0.1460,0.1800,0.1241,0.0953,0.2695,0.3394,0.3296,-0.3475,0.7898,0.2106,0.0869,0.2197,0.0682,0.0942,0.0085,0.0316,0.0556,0.0573,0.0709,0.1304,0.1838,0.1339,0.1145,0.0637,0.0817,0.0731,0.0369,0.1501,0.0645,0.0000,15.74,25.3099,-0.3625,-3.3273
1705297555.6000,0.0903,0.0862,0.0440,0.0541,0.1418,0.1754,0.1156,0.0929,0.2402,0.3757,0.3246,-0.2471,0.7940,0.1422,0.0439,0.1956,0.0832,0.0972,0.0681,0.0300,0.0575,0.1344,0.1009,0.0985,0.1429,0.0635,0.0819,0.0671,0.1396,0.1607,0.0842,0.1052,0.0887,0.0000,18.96,6.4656,12.0747,-2.7813
1705297555.6667,0.1023,0.0827,0.0458,0.0493,0.1593,0.1818,0.0915,0.0844,0.2303,0.3835,0.3536,-0.2370,0.8359,0.1527,0.0184,0.1496,0.0292,0.1178,0.0116,0.0673,0.0121,0.0809,0.0712,0.1040,0.1162,0.1065,0.0264,0.0301,0.0959,0.0487,0.0000,0.2493,0.0502,0.0000,15.05,8.0453,1.6809,2.3482
1705297555.7333,0.0984,0.0849,0.0527,0.0494,0.1876,0.1899,0.0856,0.0818,0.2433,0.3558,0.3010,-0.1835,0.8516,0.0793,0.0000,0.1496,0.0693,0.0546,0.0492,0.0284,0.1916,0.0675,0.1138,0.1297,0.1615,0.1294,0.0751,0.0181,0.1718,0.0684,0.0784,0.2232,0.0606,0.0000,17.13,-1.2931,-5.7891,-13.3541
1705297555.8000,0.1122,0.0712,0.0420,0.0535,0.1870,0.1847,0.0584,0.0890,0.2482,0.3723,0.3027,-0.2638,0.7473,0.1309,0.0885,0.1836,0.0090,0.0977,0.0448,0.0541,0.1700,0.1834,0.1335,0.0951,0.1404,0.0647,0.0373,0.0890,0.1253,0.0282,0.0708,0.1692,0.1275,0.0000,16.40,1.5234,7.2588,-0.5379
1705297555.8667,0.1136,0.0923,0.0372,0.0632,0.1914,0.1729,0.0451,0.0838,0.2478,0.3716,0.4067,-0.1873,0.7354,0.1835,0.0424,0.2110,0.0157,0.1021,0.0376,0.0344,0.1446,0.2115,0.0956,0.0175,0.0572,0.0981,0.1003,0.0475,0.1089,0.0193,0.1353,0.1358,0.1671,0.0000,10.06,1.5514,-4.7490,-1.8989
1705297555.9333,0.1251,0.0829,0.0426,0.0567,0.1570,0.1764,0.0546,0.0860,0.2685,0.3701,0.4016,-0.1388,0.7351,0.0920,0.0488,0.1319,0.0000,0.0665,0.0731,0.0555,0.1773,0.1213,0.1248,0.1387,0.1076,0.0778,0.1037,0.0270,0.1293,0.1115,0.1030,0.1626,0.1504,0.0000,13.72,13.5383,-9.8100,-1.0677
1705297556.0000,0.1106,0.0684,0.0277,0.0564,0.1775,0.1723,0.0483,0.0973,0.2816,0.3759,0.4465,-0.1336,0.7565,0.0908,0.0238,0.2204,0.0356,0.0602,0.0654,0.0060,0.1146,0.0666,0.1094,0.1636,0.1022,0.1811,0.1621,0.0474,0.0000,0.0540,0.0754,0.1727,0.0178,0.0000,16.32,13.6435,-16.1380,3.3615
1705297556.0667,0.1028,0.1002,0.0300,0.0510,0.1681,0.1818,0.0428,0.0980,0.2793,0.3676,0.4408,-0.1204,0.7893,0.1880,0.0791,0.1839,0.0133,0.1227,0.0656,0.0264,0.0000,0.1072,0.1224,0.0837,0.0000,0.1263,0.1731,0.0244,0.1417,0.1261,0.1292,0.0105,0.1009,0.0000,11.78,9.7454,7.6518,12.4593
1705297556.1333,0.1241,0.0922,0.0176,0.0488,0.1196,0.1789,0.0339,0.0941,0.2757,0.4092,0.3948,-0.1240,0.7417,0.0692,0.0017,0.2646,0.0100,0.0532,0.0782,0.0692,0.1106,0.1002,0.1090,0.0534,0.1033,0.0984,0.0843,0.0220,0.0957,0.0969,0.0928,0.0444,0.0912,0.0000,14.07,-8.5100,2.4118,4.0093
1705297556.2000,0.1310,0.0864,0.0285,0.0491,0.1308,0.1627,0.0299,0.0708,0.2885,0.4133,0.3769,-0.1186,0.7281,0.1222,0.0000,0.1191,0.0645,0.0539,0.0695,0.0271,0.0664,0.1650,0.1180,0.1802,0.1674,0.1281,0.0674,0.0000,0.0487,0.0753,0.0579,0.1221,0.0000,0.0000,15.78,12.7674,-13.2770,0.9899
1705297556.2667,0.1055,0.0779,0.0357,0.0535,0.1373,0.1487,0.0207,0.0811,0.2737,0.4395,0.3820,-0.1868,0.7732,0.0704,0.1022,0.1702,0.0000,0.0857,0.0233,0.0460,0.0391,0.0687,0.0967,0.1405,0.1187,0.1509,0.2017,0.0000,0.0564,0.0870,0.0514,0.1701,0.1140,0.0000,14.19,12.6119,22.1048,-11.4929
1705297556.3333,0.1135,0.0740,0.0357,0.0617,0.1568,0.1705,0.0252,0.0616,0.2903,0.4064,0.4385,-0.1837,0.8193,0.1552,0.0005,0.1912,0.0351,0.0415,0.0647,0.0837,0.0484,0.0494,0.1097,0.1339,0.0589,0.0635,0.1321,0.0000,0.1549,0.0749,0.0854,0.1743,0.0908,0.0000,17.29,15.0829,5.5913,3.8333
1705297556.4000,0.1140,0.0711,0.0334,0.0541,0.1437,0.1587,0.0359,0.0594,0.3017,0.4168,0.4421,-0.1075,0.8213,0.1301,0.0650,0.1763,0.0008,0.0461,0.0749,0.0727,0.1698,0.0258,0.1138,0.2152,0.1320,0.1652,0.0389,0.0301,0.1247,0.1581,0.1492,0.1339,0.0506,0.0000,18.64,-5.3541,2.6431,1.7623
1705297556.4667,0.1090,0.0606,0.0389,0.0538,0.1554,0.1491,0.0539,0.0552,0.3010,0.4138,0.4044,-0.1570,0.7760,0.0752,0.0000,0.1678,0.0915,0.1594,0.0219,0.0602,0.1590,0.1215,0.1103,0.1062,0.1124,0.0931,0.1240,0.0681,0.0900,0.0801,0.1303,0.0981,0.1090,0.0000,17.11,13.4879,0.5418,2.7557
1705297556.5333,0.1225,0.0732,0.0383,0.0662,0.1373,0.1508,0.0520,0.0638,0.2807,0.4092,0.3967,-0.1124,0.7194,0.1439,0.0000,0.1981,0.0000,0.1258,0.0682,0.0674,0.0261,0.1353,0.0838,0.0114,0.1980,0.1340,0.0180,0.0135,0.0734,0.0777,0.0759,0.2152,0.1572,0.0000,18.47,0.2368,-5.3112,1.6398
1705297556.6000,0.1325,0.0893,0.0295,0.0498,0.1407,0.1352,0.0456,0.0579,0.2710,0.4292,0.4540,-0.1009,0.6818,0.0567,0.0126,0.2216,0.0140,0.0685,0.0942,0.0236,0.0000,0.1148,0.1379,0.1838,0.0708,0.0045,0.1516,0.0283,0.2045,0.0372,0.0766,0.0995,0.1095,0.0000,11.02,2.2111,-4.5035,3.6080
1705297556.6667,0.1288,0.0825,0.0349,0.0589,0.1327,0.1125,0.0519,0.0574,0.2572,0.4500,0.4501,-0.0875,0.6776,0.1060,0.1074,0.2603,0.0296,0.0812,0.0855,0.0734,0.1445,0.1094,0.0999,0.0929,0.0646,0.0874,0.1516,0.0881,0.1841,0.0427,0.1602,0.1231,0.0515,0.0000,11.40,0.2715,-4.5800,-5.8361
